Scenario	Replication	[CycleTime].SampleAverage/1[h]		[New].SampleAverage/1[h]		[Return].SampleAverage/1[h]		[FU].SampleAverage/1[h]		[WaitingRoom].AverageQueueTime/1[h]		[WaitingRoom2].AverageQueueTime/1[h]		[WaitDoc].AverageQueueTime/1[h]		[DocUtil].Value		[PAUtil].Value		[CAUtil].Value		[Rejected].NumberProcessed		[SorryWeAreClosing].NumberProcessed		[SorryWeAreClosing2].NumberProcessed	
66		1.5041291698029942	0.009821408589425871	1.4808828804136507	0.007894406064957372	1.3982123439156997	0.009219710233079388	1.6731504522811822	0.014195968237512476	0.43144814975001244	0.0063153899205343885	0.7318372399754327	0.010283642160103046	0.40550167444970897	0.0029221850095858997	0.9787752193309652	0.0022340216751146873	0.4963931080645104	0.003223084587785571	0.2535941437474479	5.280445098380877E-4	120.5	9.352335890033036	771.0000000000001	34.87199053681905	640.8000000000001	21.784728966870325

67	1	1.5650004214743138		1.5142139821886318		1.353187203156733		1.8949927008731602		0.422468650680918		0.9397984712397582		0.4028271066549222		0.9785859336473958		0.5174179613255555		0.25351742940180555		76.0		929.0		498.0	
67	2	1.5386690167930506		1.5003053622137352		1.3354539064868858		1.8438472682887757		0.4070566838662512		0.8960579713358539		0.39859725717421196		0.976667908486389		0.5077032123270486		0.25509927917861114		67.0		825.0		426.0	
67	3	1.5516538402018398		1.5109712720556792		1.3469606750579788		1.8607294709196822		0.42433793927224367		0.9004434390372623		0.40134561574902994		0.9751300700819097		0.512703532050625		0.25455759450840276		59.0		970.0		415.0	
67	4	1.5519490233471935		1.5221808391358533		1.3387089647523862		1.86190515133436		0.42340538871584465		0.9100710266187724		0.4025565366091924		0.9775329964427429		0.501193561203125		0.25325526190048614		55.0		947.0		448.0	
67	5	1.5649283963023222		1.5194530393720302		1.3555185861724648		1.8869955042985622		0.4292404634845221		0.9295770072535706		0.406010880295344		0.9765437389497221		0.5018455688868749		0.25407105569114585		74.0		918.0		465.0	
67	6	1.5526999471383036		1.5181114107688947		1.352526790597314		1.850964355336789		0.4255753488877326		0.9084073405532685		0.40387500111929303		0.9772155867051389		0.5055930196853818		0.25389188603298607		78.0		944.0		491.0	
67	7	1.5515796681912508		1.5082557793209768		1.341535880511935		1.8729043002647907		0.42008694977020095		0.9257548859137801		0.4005153638756493		0.9728159492945834		0.5080838673539584		0.2545521775620486		74.0		926.0		512.0	
67	8	1.5660344084727855		1.5413577867431834		1.3664101017290091		1.8511253193402597		0.4432679087206857		0.8978179003041356		0.40778055832240473		0.9823493612355555		0.5011085926264583		0.25261091537350694		71.0		1049.0		457.0	
67	9	1.5840615578950372		1.5497701551493797		1.371380476474283		1.898870349344949		0.44452865892436766		0.9416824442029392		0.4144473159441033		0.9845080990586458		0.5030123907940277		0.2519087549463542		59.0		1107.0		542.0	
67	10	1.5766357060494618		1.5324289088799854		1.3641368163867587		1.90142989834022		0.43813306005582814		0.9441777913678994		0.4063351872629486		0.9820541585256597		0.5078037545420139		0.2547695063555208		60.0		992.0		484.0	
67		1.5603211985865557	0.009697217427260124	1.521704853582835	0.010971291038688614	1.3525819401325747	0.008684281531630656	1.8723764318341547	0.015527316109459522	0.42781010523785945	0.00819885264803486	0.919378827782724	0.013589482172386001	0.40442908230070995	0.00322503719002938	0.9783403802427744	0.0025761286861369203	0.5066465460795069	0.003807531204056511	0.25382338609508687	7.236652417457346E-4	67.29999999999998	6.013593165487667	960.6999999999999	54.98521413216466	473.8	28.074327093627726

68	1	1.3476539068620828		1.4082549865526928		1.1398471065857838		1.5824421989226913		0.2852146360914689		0.695796422862748		0.3681196240484208		0.9768481097495486		0.49979738623236114		0.2538618316356944		130.0		523.0		800.0	
68	2	1.3399117128200955		1.4092873731104565		1.1336616083238413		1.5609602662699131		0.28467628338004325		0.6733214016838712		0.36698457944794105		0.9721995790182291		0.4923249107638541		0.25491677908982635		117.0		513.0		714.0	
68	3	1.3562437903208187		1.423356541696786		1.1459261394529077		1.5873495038817804		0.2978340229149813		0.6887222810604046		0.3683952235030897		0.9751153864939236		0.49565999808055555		0.2548910772345139		112.0		562.0		726.0	
68	4	1.3520293416697307		1.4288835380559404		1.1456615874289986		1.5659713422113994		0.2951846040710877		0.6702218099235389		0.37372390305186487		0.9792487228026389		0.4859580173221527		0.2539483693286111		104.0		576.0		682.0	
68	5	1.3439233951748237		1.4166485350454059		1.1410432526335221		1.5570259446267316		0.2907375312490287		0.6643722266768035		0.36977608031817616		0.9753231594803125		0.48961266875291665		0.254733416609375		133.0		543.0		692.0	
68	6	1.3337953172476986		1.4102030009456743		1.1319626193675218		1.5447980145507125		0.28013794692658955		0.6580313094718211		0.3675821575262376		0.9773706376984374		0.4904927578675		0.25547944623649305		127.0		479.0		693.0	
68	7	1.3343964338880638		1.4014741266147355		1.1292898087002061		1.5578157528192884		0.2790953378653656		0.6754061369943986		0.3625629547029844		0.9698200973060417		0.494056058860868		0.25571505940781253		146.0		482.0		725.0	
68	8	1.3537166211778806		1.428956076100321		1.1512560083958083		1.5659756191890728		0.29553762411567414		0.6765037972117109		0.3743124461639075		0.9783092414940971		0.48536081294881944		0.25397025589868055		115.0		548.0		728.0	
68	9	1.368623123184417		1.4438687199476201		1.167990636373935		1.5802430936494105		0.3052846383973135		0.6851961532133721		0.37761119447690644		0.9879585481344791		0.48839590923118054		0.25382528851236114		108.0		562.0		762.0	
68	10	1.3532426557421375		1.4280863558431232		1.1435806557190966		1.5779338636767326		0.2929907451054113		0.6887193667926499		0.37122881284701303		0.9820419356034027		0.49228805845336804		0.2556089053488889		113.0		531.0		786.0	
68		1.348353629808775	0.0076797498033908725	1.4199019253912757	0.00926079880069762	1.1430219422981622	0.007977592732758452	1.5680515599797733	0.009690531516810487	0.29066933701169645	0.005960699242085098	0.6776290905891319	0.008506559576150895	0.3700296976086542	0.0030932910070607875	0.9774235417781111	0.0036286670666409605	0.4913946578513576	0.003167619496746844	0.2546950429302257	5.391752255451453E-4	120.5	9.352335890033036	531.9	23.681962520872286	730.7999999999998	28.683333393453445

69	1	1.3372006959976075		1.4068770960931258		1.1221815580619796		1.5635533233974823		0.2746700294000931		0.591771197185415		0.36360625189773993		0.9776921765880555		0.5218117660635416		0.25727340285315975		130.0		462.0		394.0	
69	2	1.3346245734824114		1.4269104636731424		1.132292082820426		1.5229699300182802		0.28761268507540255		0.5554272864432869		0.36657670816283605		0.9759043676307639		0.5065851405193402		0.2574321725848958		117.0		505.0		374.0	
69	3	1.3630495825734967		1.4530429961492273		1.1479900696255811		1.5705644411916682		0.30201273026265923		0.5955610589989819		0.37220251317396114		0.9801978188738194		0.5124974267418403		0.25762846086472224		112.0		534.0		379.0	
69	4	1.340725170822789		1.4320865637084796		1.1320118058579338		1.5388905221652005		0.2833577333943141		0.5701466032613783		0.37128121453202895		0.9797876029603472		0.5026903279502083		0.25697956090899304		104.0		482.0		350.0	
69	5	1.3445800214776815		1.4315859514337348		1.1380054183982211		1.5419212884254345		0.2920889856279812		0.5760136598114739		0.36866257514829814		0.9778767665517707		0.505692936113993		0.25721259888760417		132.0		515.0		374.0	
69	6	1.3420534879355672		1.4243268168410372		1.1376905792498881		1.5431137376330553		0.2855220194802579		0.5740105560923503		0.36964862246864977		0.981396057719757		0.5066752257817013		0.2578025735204514		127.0		482.0		361.0	
69	7	1.3390383765489784		1.4183297027888524		1.13093409516459		1.5501908328940248		0.28339096977667344		0.5804838869859276		0.3654940102560707		0.9752188785813194		0.508970378278264		0.25842906241437497		145.0		450.0		393.0	
69	8	1.3584434191301293		1.45089518650207		1.1507670050576655		1.5536781792693246		0.2988764341050708		0.5850570426885305		0.3748451449934817		0.9828536387796528		0.5022043817654861		0.2568466836957639		115.0		504.0		409.0	
69	9	1.3716337996333936		1.461752423173965		1.172455886713846		1.5578488001287825		0.31161522316944323		0.5786891675089469		0.37949755294192683		0.9909189483482639		0.5077390732812153		0.2567937942813542		108.0		528.0		398.0	
69	10	1.355382088358828		1.4401114417481429		1.1508651236922447		1.555391983378361		0.29385238216922815		0.5815658766812722		0.37418659422746126		0.9867917474247917		0.5099808438164235		0.25885454179434025		113.0		506.0		388.0	
69		1.3486731215960883	0.008984611038577513	1.4345918642111777	0.01212664954900468	1.141519362464238	0.01028413710795907	1.5498123038501617	0.009764839888114815	0.2912999192461123	0.007693682471787694	0.5788726335657564	0.008088027624487093	0.3706001187802454	0.0034463056096589962	0.9808638003458541	0.0035166945379402617	0.5084847500312014	0.004021277656299136	0.25752528518056594	4.8482562049858506E-4	120.29999999999998	9.1234	496.8	19.562776657724235	382.0	12.813563938264796

70	1	1.5351378768233583		1.4971760993384526		1.3593334273837525		1.8114430541303916		0.4119647735065413		0.8275152285004033		0.40966564436818226		0.9817397629211457		0.5087870187862154		0.2532098551613542		149.0		793.0		608.0	
70	2	1.5095890815966801		1.4899693567694279		1.3300142780889705		1.7713193546828836		0.3986580894022925		0.802866792636265		0.4044970987416453		0.97994301058125		0.49626628726562494		0.25396741400104167		137.0		773.0		556.0	
70	3	1.508289526986156		1.4803598753915035		1.3300511873397105		1.7774663790120333		0.39544678177550263		0.8059634675870848		0.4047082026174244		0.9798855410203124		0.5026356345421875		0.25395522158319445		122.0		801.0		601.0	
70	4	1.506340778949082		1.4933224237280445		1.3368930651896234		1.7492900694641997		0.40170322031811406		0.7765519704276752		0.4087117564634273		0.9828609039107639		0.4906949760834028		0.2528327139071875		113.0		824.0		571.0	
70	5	1.5290409330109909		1.5122832937283954		1.34849425424366		1.7882675014764104		0.41885677812981503		0.8115410420464412		0.4072449210326586		0.9807014649590972		0.4950427847064236		0.25366890645618057		145.0		821.0		543.0	
70	6	1.5086983820220567		1.503530490795584		1.3322037572940097		1.750365288415635		0.3982281802426413		0.7839627986995391		0.4069894966003896		0.9820397501443054		0.4999679474159028		0.2543914820509028		136.0		769.0		542.0	
70	7	1.5142292975643314		1.502538212362715		1.3371475798166126		1.7663241105043		0.40698887044057735		0.7993415650061134		0.40296636240979883		0.9767701948625693		0.4989696223763194		0.2546047698393055		166.0		764.0		575.0	
70	8	1.5397343071802152		1.5137146366616647		1.3564712978902644		1.8095242627874828		0.4123847916551463		0.8210275370202355		0.41622430255274556		0.9856544904844098		0.49696549468361106		0.2530557130146875		125.0		862.0		529.0	
70	9	1.5595303880793467		1.553306130211106		1.3872182316685262		1.7954154784092828		0.4393455113183029		0.8064035809234055		0.42245704459711825		0.9923789982169444		0.5002409070500347		0.2526522837761111		123.0		887.0		589.0	
70	10	1.5375677953308013		1.5171310753615699		1.3663347222050557		1.7893351073212285		0.4223941005867544		0.8082248251361337		0.4127689261628777		0.9865958141673263		0.5020605789208681		0.25492243888625		119.0		825.0		576.0	
70		1.5248158367543017	0.012912604183188568	1.5063331594348464	0.014367050784447956	1.3484161801120185	0.013507462923153083	1.7808750606203847	0.015700485304838686	0.4105971097375688	0.009703226380605704	0.8043398807983297	0.01093680991308695	0.4096233755546268	0.004307382645552048	0.9828569931268124	0.00313980752592425	0.499163125183059	0.003510982908663164	0.25372607986762147	5.554666555576675E-4	133.50000000000003	11.662652056886548	811.9000000000001	28.884105401414082	569.0	18.786557236492282

71	1	1.4946742340445498		1.4730848848023415		1.3742373196651552		1.6839479353369817		0.4164722045074483		0.7134977962370452		0.398873500164265		0.978610572749618		0.5104430728333333		0.25492918513069446		149.0		625.0		538.0	
71	2	1.4649806645136898		1.4499135406776		1.342525189282524		1.648149429474019		0.3987471109517428		0.6908923948593422		0.39309848064191655		0.9753976363830555		0.5005649543061805		0.25542908222809024		137.0		633.0		500.0	
71	3	1.4871928269884949		1.469720915235521		1.3623235689114717		1.6766459803909808		0.4127521942583754		0.7127706276447162		0.3970034660428858		0.9775625322915624		0.5049441680575		0.2554713009929861		122.0		657.0		536.0	
71	4	1.4678458400192294		1.458833628740127		1.3375710956693645		1.6575977291165331		0.39657853376706215		0.6989122196905151		0.3953624647008067		0.9768425776730555		0.4937516931235069		0.254574091985		113.0		630.0		530.0	
71	5	1.4648160479594994		1.447925302809207		1.3495392957084618		1.6392982061448844		0.39806690388167737		0.6876665277622053		0.3954942251018498		0.9752317536738889		0.4995554229401042		0.2553743095246528		145.0		634.0		495.0	
71	6	1.4869383625550483		1.4670144042993574		1.365191223293167		1.676366299680428		0.40518142959850784		0.7149655071112833		0.4003127926895541		0.9823892612989583		0.4988003157195486		0.25567046896961804		136.0		587.0		547.0	
71	7	1.481293744665381		1.466553995796539		1.355683183307147		1.670397419042135		0.40624432408986194		0.709572671852879		0.3948762231027504		0.9769383477217362		0.5018906359613194		0.2565124907628472		166.0		577.0		509.0	
71	8	1.4755177730904443		1.4642055539365508		1.354009963493522		1.655399574206014		0.4047365456594564		0.6890572851346026		0.3982788989653952		0.9817086696199999		0.4947792631717014		0.25494468609239584		125.0		652.0		495.0	
71	9	1.5040616334689147		1.4991163973852073		1.3855637268699659		1.6718977926001155		0.42683275404000165		0.6983387601973522		0.4062461093605295		0.9868227122657985		0.5038330384639931		0.2548795390970139		123.0		676.0		500.0	
71	10	1.4916874875474446		1.4727181405645435		1.3646313243698773		1.6869033670245845		0.4113502799914964		0.7176596012525162		0.4018052810898817		0.9817552791460069		0.5031574446889235		0.25644945667913194		119.0		665.0		541.0	
71		1.4819008614852696	0.009597617938267213	1.4669086764246997	0.01022495937751472	1.3591275890570658	0.010323903546330747	1.6666603733016676	0.011295494727621388	0.40769622807456296	0.006726022092591281	0.7033333391742457	0.008329502193284806	0.39813514418598345	0.0027856917077923064	0.979325934282368	0.002664166941239768	0.5011720009266111	0.0035063541438215837	0.25542346114624304	4.645040749012464E-4	133.5	11.662652056886547	633.6	22.785775208230234	519.0999999999999	15.104296926371642

72	1	1.434103946238595		1.4495287530436851		1.289528509794335		1.6218053102975132		0.3655760808207438		0.6696547100714396		0.39047877474623527		0.9794448132089236		0.5028593757904861		0.25385843022461807		90.0		554.0		810.0	
72	2	1.4167264324737037		1.4458813841841174		1.2880619731013412		1.5686358578965152		0.36528606213659653		0.6170945126351385		0.39083774175794006		0.9797952944536804		0.49020327538815966		0.2549343187388889		77.0		530.0		733.0	
72	3	1.4174615685033114		1.4292976736882606		1.2755863185699408		1.6050153554275552		0.35635139409588235		0.6519998899471524		0.3846160052742542		0.9794188252777777		0.4986003670492708		0.2555351192609375		73.0		519.0		714.0	
72	4	1.4239582216826197		1.442793770169768		1.288702630524619		1.5937950898132376		0.3596774115447558		0.6407727232210911		0.39276736114428634		0.9834091068878472		0.4889450143075347		0.25433256084010414		68.0		534.0		703.0	
72	5	1.4177876847715807		1.4403009245370926		1.2885661367131724		1.5761332225123175		0.3666691574246031		0.6246724089052021		0.38965718339701455		0.9788730231136111		0.4910145273807292		0.25496424470055556		93.0		560.0		683.0	
72	6	1.430682621351634		1.4479170073004306		1.2950982740643397		1.6046559747678328		0.36975338898030163		0.6587063981416087		0.39083946552167337		0.9788345067554861		0.49156018480999997		0.2546930095665972		89.0		539.0		777.0	
72	7	1.4205957598429042		1.4383656970191003		1.282929046909915		1.5982859689930158		0.3627834900209125		0.6502431010916545		0.3857817600224609		0.9750970396907639		0.49353422717461803		0.25574007179864583		89.0		498.0		763.0	
